Date,ACB,AGR,CTC,CTG,EIB,HOM,MAS,MBB,SHB,STB
1/2/2018,41,6,3.4,27.25,15.5,4,87,30.7,12.4,15.7
1/3/2018,46,5.7,3.4,32.7,15.3,4.2,83.1,33.9,12.7,15.75
1/6/2018,40.5,3.26,4.2,27.45,14.45,3.6,49.8,29.25,9.2,11.75
1/8/2018,35.5,3.8,4.5,23.2,14,4.2,37,23.1,8,11.3
1/10/2018,33.7,4,3.6,27.05,14.5,3.8,55,23.1,9,13.85
1/11/2018,29.3,3.3,4.5,22.85,13.7,3.4,48,21.5,7.6,12.2
2/1/2018,38.8,6.16,3.4,24.95,12.65,4.1,89,26.55,9.8,13.4
2/2/2018,41.5,5.94,3.4,28,15.6,4.1,86,31,12.6,16.25
2/3/2018,46.5,5.62,3.6,32.7,15.05,4.2,83,34.2,12.7,15.7
2/4/2018,49.2,5.21,3.9,36.2,13.9,4,77,35.8,13.1,15.8
2/5/2018,42,4.29,3.9,27.25,14.85,3.9,64.8,29.3,10.9,13.3
2/7/2018,33.3,3.4,4.2,23.1,14.3,3.8,43,24.85,7.8,11.1
2/8/2018,35.5,3.74,4.1,22.95,14,3.8,37.1,22.95,7.9,11.05
2/10/2018,33.3,3.95,3.6,27.1,14.5,3.9,55,22.9,8.9,13.9
2/11/2018,30.4,3.37,4.1,23.5,13.7,3.4,50,21.8,7.7,12.4
3/1/2018,38.7,5.98,3.4,24.8,12.9,4.1,87.5,26.3,9.8,13.35
3/4/2018,49,5.19,3.9,36.3,14.5,4,77,36.7,13.4,15.7
3/5/2018,43.5,3.99,3.9,29,15,3.9,58.4,30.25,11,13.7
3/7/2018,31,3.17,4.6,21.5,14.1,3.9,43,23.45,7.3,10.35
3/8/2018,35.5,3.78,4.1,22.85,14.05,4,38.5,23.1,8,11.05
3/10/2018,33.5,3.9,3.6,27.5,14.9,3.9,54,23.1,9,13.85
3/12/2018,31.3,3.4,4.1,24.15,13.85,3.4,45.5,22.15,7.7,12.8
4/1/2018,38.8,5.99,3.4,25.7,12.1,4.1,88.9,26.35,9.8,13.6
4/4/2018,49.1,5.18,3.9,35.9,14.7,4,76.3,36.5,13.1,15.6
4/5/2018,43.6,04.04,3.9,28.5,15,4.1,58,30.7,10.9,13.45
4/6/2018,42,3.48,4.2,27.95,14.9,3.9,54.7,30.45,9.6,12.55
4/7/2018,32,3.28,4.6,21.9,14.2,3.9,42,23.9,7.4,10.3
4/9/2018,38,3.7,3.9,25.9,14,4,40.5,23.1,8.3,11.25
4/10/2018,34,3.85,3.6,27.7,14.85,3.9,54,24,9.1,13.85
4/12/2018,31.1,3.4,4.1,23.9,14.15,3.5,46.1,22,7.6,12.8
5/1/2018,38.8,5.9,3.4,25.1,12.9,4.1,89,26.15,9.6,13.6
5/2/2018,40,5.85,3.4,26.05,14.55,3.9,85,29,11.9,15.15
5/3/2018,44,5.6,3.6,30.5,14.55,4.2,90,32.5,12.6,14.95
5/4/2018,49.8,5.11,3.9,35.6,14.7,4,76,36.7,13.2,15.7
5/6/2018,41.7,3.65,4.2,28.4,15.45,3.6,53,30.45,9.6,12.9
5/7/2018,29.9,3.17,4.2,20.5,14.2,3.9,41.5,22.55,7.1,9.72
5/9/2018,37.6,3.63,3.9,26.05,13.95,4,40.5,22.75,8.3,11.1
5/10/2018,33.6,3.8,3.6,27.1,14.45,3.7,49.2,23.7,8.9,13.8
5/11/2018,30.2,3.3,4.1,23.5,13.7,3.5,46.1,21.85,7.7,12.35
5/12/2018,31,3.42,4.1,24.1,13.75,3.5,47,22.2,7.7,12.7
6/2/2018,38.9,5.5,3.4,24.35,14.6,3.8,81,27.8,11.6,15.4
6/3/2018,45.9,5.66,3.6,32.3,14.8,4.2,83,34,12.7,15.3
6/4/2018,50.9,5.33,3.9,35.7,14.95,4,77.9,36.6,13.3,16.1
6/6/2018,43.3,3.67,4.2,28.95,15.3,3.8,48.7,30.55,9.7,13.3
6/7/2018,32.8,3.28,4.2,21.9,14,4,40,20.25,7.8,10.4
6/8/2018,35.2,3.9,4.1,22.85,14.2,4,38,22.85,7.9,11.15
6/9/2018,32.7,3.61,3.9,25.9,14,3.9,41,22.45,8.2,11.05
6/11/2018,29.4,3.34,4.1,23.25,13.7,3.3,47,21.5,7.6,12.25
6/12/2018,30.8,3.39,4.1,23.95,14.3,3.5,45.9,22.5,7.6,12.6
7/2/2018,40.7,5.69,3.4,25.75,15.15,4.1,82.8,29.2,12.5,15.75
7/3/2018,45.2,5.8,3.6,31.5,14.25,4.2,82,33,12.2,15.05
7/5/2018,46,04.05,3.9,30.45,15.4,4.1,58,32.2,11.3,13.95
7/6/2018,42.4,3.7,4.2,28.35,15.2,3.8,48.3,30.9,9.4,13
7/8/2018,35.5,3.81,4.1,23.05,14,4,38.5,22.8,7.9,11.15
7/9/2018,33.4,3.56,4.2,26.5,14,3.9,41.2,22.85,8.3,11.3
7/11/2018,29.3,3.34,4.1,23.25,13.6,3.5,45.8,21.5,7.6,12.7
7/12/2018,30.6,3.44,3.7,24.05,13.9,3.6,45.2,22.5,7.6,12.65
8/1/2018,40.1,5.79,3.4,25.7,13.8,4.2,88.5,27.45,10,14.55
8/2/2018,39.5,5.57,3.4,24.5,14.45,4.1,82.6,28.3,12,14.9
8/3/2018,45.3,5.8,3.6,31.7,14.25,4.3,82.2,33.05,12.2,15.2
8/5/2018,45.4,04.05,3.9,30.4,15.4,3.8,58,31.5,11,13.65
8/6/2018,43.1,3.62,4.2,28.55,15.2,3.8,48,30.75,9.5,12.9
8/8/2018,36.7,3.85,4.1,23.95,14,4,37.5,23.3,8.1,11.35
8/10/2018,33.7,3.76,3.6,26.85,14.3,3.8,44.7,23.75,8.8,13.85
8/11/2018,29.4,3.33,4.1,23.2,13.7,3.6,49,21.4,7.6,12.6
9/1/2018,40.3,5.89,3.4,25.7,14.3,4.1,88.5,27.7,10.5,14.85
9/2/2018,39.9,5.5,3.1,24.5,14.7,4,81,28.9,12.2,14.95
9/3/2018,46.8,5.74,3.9,32.4,14.25,4.1,80,33.5,12.4,15.4
9/4/2018,51.1,5.25,3.9,37.7,14.8,4,78.7,36.8,13.5,16.4
9/5/2018,44.4,4,3.9,30,15.4,3.7,58.1,31.2,10.9,13.5
9/7/2018,33,3.28,4.3,22.1,14.05,4,39.5,20.4,7.7,10.4
9/8/2018,36.8,3.98,4.1,24.05,14,4,38,23.15,8.1,11.3
9/10/2018,33.7,3.71,3.6,26.7,14.1,3.9,45,23.05,8.7,13.55
9/11/2018,28.7,3.34,4.1,22.6,13.65,3.6,49.9,20.9,7.5,12.35
10/1/2018,39.8,5.89,3.4,25.5,14.9,4.2,89,27.75,10.5,15.6
10/4/2018,50.5,5.2,3.9,37.3,14.7,4,78.2,36.55,13.7,16.2
10/5/2018,42.4,3.9,3.9,28,14.85,3.7,59.6,29.55,10.6,12.9
10/7/2018,33.9,3.29,4.3,22.35,14,4,39.5,20.6,7.6,10.4
10/8/2018,37.3,3.98,4.1,24.25,14,4,38.3,23.25,8.1,11.25
10/9/2018,32.8,3.6,4.2,26.2,14,3.9,41.2,22.65,8.2,11.75
10/10/2018,33.6,3.7,3.6,26.45,14.05,3.7,45,22.75,8.6,13.4
10/12/2018,30.5,3.43,3.7,23.1,13.8,3.4,45.9,22.1,7.5,12.5
11/1/2018,40,5.84,3.4,25.65,15,4.3,89.2,28.15,10.7,16.25
11/4/2018,48.8,5.12,3.9,35.7,14.6,4,78,35.2,13.5,15.65
11/5/2018,44,4,3.9,29.4,15.15,3.7,56.5,30.55,10.6,13.1
11/6/2018,42.6,3.59,4.2,28.05,15.15,3.8,48,30.3,9.3,12.6
11/7/2018,31.9,3.2,4.7,20.9,14,4.1,38,19.4,7.2,10
11/9/2018,33,3.62,4.2,26.95,14,3.9,40.6,23,8.3,11.8
11/10/2018,31,3.45,3.5,24.6,13.5,3.6,45,21.25,7.9,12.5
11/12/2018,30.6,3.41,3.7,23.3,13.85,3.5,45,22.25,7.5,12.5
12/1/2018,39.1,5.9,3.7,25.6,14.65,4.3,89.5,27.5,10.2,15.5
12/2/2018,42,5.59,3.1,26.2,15,4,81,30.9,13.2,15.9
12/3/2018,48.6,5.62,3.9,33.45,15.2,4.1,79,33.8,12.7,15.95
12/4/2018,49.9,5.2,3.9,35.7,14.75,4,78.8,34.8,13.5,15.6
12/6/2018,41.6,3.5,4.2,27.4,14.8,3.8,47.2,29.45,9.1,12.8
12/7/2018,33.1,3.15,4.7,21.8,14,4.1,38.6,20.2,7.5,10.15
12/9/2018,32.9,3.63,4.2,26.5,13.9,3.9,40,22.75,8.3,12.1
12/10/2018,32,3.5,3.5,25.4,13.8,3.8,43.1,21.8,8.3,13.05
12/11/2018,28.7,3.33,4.1,22.45,13.4,3.6,48,20.8,7.5,12.2
12/12/2018,30.9,3.41,3.7,23.5,13.7,3.5,45,22.5,7.7,12.7
13/02/2018,43.7,5.88,3.1,27.2,16,4.4,82.3,31.5,13,15.9
13/03/2018,49.2,5.62,3.9,35.7,15,4,79.2,34.7,12.7,16.1
13/04/2018,48.5,05.08,3.9,34.2,14.85,3.8,80,33.1,13.2,15.45
13/06/2018,41.5,3.54,4.2,27.45,14.65,3.8,48.5,29.5,9.2,12.8
13/07/2018,34.2,3.18,4.7,22.6,14,4.2,38,20.8,7.7,10.45
13/08/2018,38.1,3.97,4.1,25.75,13.9,4,38.4,24.35,8.8,11.8
13/09/2018,33.4,3.66,4.2,26.65,13.9,3.8,41,22.8,8.4,12.05
13/11/2018,28.3,3.3,4.1,22,13.35,3.5,47.5,20.55,7.4,12
13/12/2018,30.7,3.39,3.7,23.15,13.65,3.5,45,22.2,7.6,12.9
14/03/2018,49.2,5.56,3.9,35.55,15,4.2,79.2,34.8,13,16.05
14/05/2018,44.3,4,3.9,29.5,15.15,3.7,52.1,31,10.7,13.1
14/06/2018,40.6,3.4,4.2,26.8,14.75,3.8,48,28.6,9,12.55
14/08/2018,37.5,3.92,4.1,25.3,14,3.9,38.5,23.85,8.6,11.6
14/09/2018,33.7,3.6,4.2,26.95,13.9,3.8,41.3,22.6,8.5,12
14/11/2018,27.6,3.29,4.1,21.2,13.65,3.7,48.1,20.25,7.2,11.95
14/12/2018,30.4,3.35,4,22.35,14.25,3.5,44,21.8,7.5,12.8
15/01/2018,39,6.2,3.7,26.1,14.65,4.3,89.5,28.3,10.8,15.35
15/03/2018,49.4,5.53,3.9,36.6,15,4.2,79,35.95,13.3,16.15
15/05/2018,44.5,4,3.9,29.85,15.05,3.7,54,31,10.6,13.1
15/06/2018,41.3,3.5,4.2,27.1,14.6,4,47,29.4,9.1,12.4
15/08/2018,37,3.79,4.1,25.2,13.95,3.9,38.5,23.3,8.4,11.4
15/10/2018,31,3.54,3.5,24.75,13.8,3.8,43.1,21.3,8.1,12.95
15/11/2018,27.5,3.23,4.1,21.25,13.65,3.6,46.6,20.45,7.2,12
16/01/2018,38.8,6.13,3.7,26.6,14.65,4.3,89.6,28.55,10.6,14.95
16/03/2018,50.4,5.57,3.9,36.7,15,4.1,79.9,36,13.8,16.3
16/04/2018,48.6,05.08,3.9,34,15.1,3.8,79.6,33.6,13.2,15.5
16/05/2018,43,3.98,3.9,29.1,15,3.9,52.9,30.3,10.4,13.05
16/07/2018,34.5,3.4,4.3,22.8,14,4.2,38.2,21.4,7.8,10.5
16/08/2018,36.8,3.78,4.2,26.15,14,4,39,23.7,8.3,11.4
16/10/2018,31.3,3.63,3.8,25.15,13.8,3.9,46.9,21.75,8.2,13.6
16/11/2018,28.5,3.26,4.1,21.95,13.55,3.6,42.5,21.25,7.4,12.1
17/01/2018,39,5.86,3.7,25.2,14,4.3,89.6,27.4,10.6,14.3
17/05/2018,42.9,3.9,3.9,29.2,14.7,3.8,53.3,29.9,10.2,12.75
17/07/2018,35.6,3.45,4.3,24,14.15,4.2,38.5,22.35,8,10.75
17/08/2018,36.8,3.8,4.2,26,14,4,38.8,23.4,8.3,11.2
17/09/2018,33.2,3.57,4.2,26.6,13.9,3.8,41,22.1,8.3,11.85
17/10/2018,31.5,3.65,4.1,25.3,14,3.8,47,21.65,8.3,13.55
17/12/2018,29.6,3.35,4.4,21.65,13.85,3.5,47.7,21.25,7.5,12.5
18/01/2018,39.5,5.9,3.7,25.5,14.8,4.4,89.8,28,11.1,15
18/04/2018,48.9,4.95,3.9,33.55,16.45,3.9,73.3,33.65,12.8,15.5
18/05/2018,42.8,3.96,3.9,29.45,14.75,3.8,52.6,30.3,10,12.75
18/06/2018,39.8,3.55,4.2,25.85,14.4,4.1,47,28,8.8,12
18/07/2018,36.2,3.6,4.3,24.9,14.15,3.9,38.5,23.1,8.3,11.2
18/09/2018,33.5,3.58,4.2,26.9,13.8,3.7,41,22.1,8.4,12.4
18/10/2018,31,3.59,4.1,24.85,13.9,3.8,48.6,21.15,8.1,13.5
18/12/2018,29.6,3.28,4.4,21.45,13.8,3.5,43,21.3,7.4,12.4
19/01/2018,39.5,5.8,3.4,25.3,15.2,4.4,90,27.8,11.3,15.45
19/03/2018,51.7,5.55,3.9,36.3,14.7,4.1,78.8,35.9,13.5,16.05
19/04/2018,47.7,4.7,3.9,31.6,15.9,3.9,73.9,31.9,12.6,15
19/06/2018,39,3.32,4.2,25.4,14.25,3.8,46.1,27.5,8.5,11.7
19/07/2018,35.4,3.59,4.3,24.4,14.05,3.8,38,22.6,8.2,11
19/09/2018,33.5,3.58,4.2,26.8,13.85,3.9,42,22.4,8.6,12.55
19/10/2018,31,3.55,4.1,24.7,13.9,3.8,46.1,21,8.1,13.45
19/11/2018,29,3.26,4.1,23.05,13.5,3.5,45,21.3,7.5,12.3
19/12/2018,29.6,3.28,4.4,20.4,14,3.5,40.2,21.15,7.4,12.45
20/03/2018,48.4,5.54,3.9,36,14.5,4.1,78.5,36.4,13.5,16
20/04/2018,48.1,4.85,3.9,33.5,16.2,3.9,75,32.85,12.8,15.45
20/06/2018,39.4,3.49,4.2,26.15,14.4,3.8,45.5,27.9,8.7,12
20/07/2018,36.8,3.6,4.3,24.7,14,3.8,38.5,23.3,8.2,11
20/08/2018,36.7,3.74,4.2,25.7,14.05,4,38.5,22.9,8.4,11.15
20/09/2018,33.8,3.59,4.2,27.45,14.2,3.7,43.2,22.6,8.7,12.65
20/11/2018,28.9,3.26,4.1,23.2,13.5,3.5,45.1,21.1,7.5,12.2
20/12/2018,29.6,3.33,4.4,20.2,14,3.5,43,20.95,7.5,12.25
21/02/2018,44.5,5.89,3.1,27.85,16.05,4.1,82.9,31.7,13.1,16.3
21/03/2018,47.9,5.51,3.9,36.2,14.5,4.1,78.5,36.8,13.6,16.25
21/05/2018,42.2,3.9,3.9,28.8,14.75,4,52.6,29.6,9.6,12.6
21/06/2018,38.2,3.5,4.2,25.35,14.2,3.9,45,27.1,8.6,11.7
21/08/2018,37.9,3.8,4.2,26.5,14.35,4,39.5,23.45,8.6,11.2
21/09/2018,34.4,3.8,4.2,28.1,14.05,3.6,43.5,22.95,8.9,12.7
21/11/2018,28.9,3.28,4.1,23.3,13.5,3.5,45.2,21.35,7.5,12.25
21/12/2018,29.4,3.3,4,20.85,14,3.5,43,20.95,7.4,12.1
22/01/2018,40.2,5.92,3.4,25.75,15.3,4.4,89.8,28,11.4,15.1
22/02/2018,44.2,5.7,3.1,28.65,16.2,4.1,82.9,31.55,12.8,16.1
22/03/2018,47,5.5,3.9,35.8,14.8,4.1,78.6,36,13.3,16
22/05/2018,41.1,3.63,3.9,27.1,14.5,3.7,52,28.8,9.1,12
22/06/2018,39.4,3.5,4.2,25.9,14.3,4,44.5,27.9,8.7,12
22/08/2018,37.8,3.76,4.2,26.25,14,4,39,23.4,8.5,11.45
22/10/2018,30.8,3.55,4.1,24.45,13.55,3.6,49.5,21.1,8,12.95
22/11/2018,29.4,3.25,4.1,22.95,13.45,3.6,45.2,21.2,7.5,12.4
23/02/2018,44.7,5.71,3.4,30.4,15.8,4.3,83,33,13.2,16.45
23/03/2018,46,5.4,3.9,34.95,14.75,4.1,78.4,35.5,12.9,15.75
23/04/2018,44.5,4.7,3.9,31.2,15.2,3.9,74,30.6,11.8,14.4
23/05/2018,41.5,3.63,3.9,28,14.6,3.7,51.5,29.3,9.5,12.15
23/07/2018,35.7,3.35,4.3,23.6,14,3.8,39.4,22.85,8,11.75
23/08/2018,38.2,3.73,4.2,26.1,14.1,3.9,40,23.45,8.5,11.4
23/10/2018,29.6,3.44,4.5,23.65,13.4,3.5,47.5,21.4,7.9,12.55
23/11/2018,29,3.28,4.1,22.45,13.5,3.5,45.3,20.95,7.4,12.25
24/04/2018,44.4,4.63,3.9,30.35,15.1,4.2,72,30.55,11.8,14.15
24/05/2018,41,3.55,3.9,27.35,14.8,3.7,49.1,29.25,9.1,12.05
24/07/2018,35.2,3.54,4.3,23.55,14,4.1,40.1,22.6,8,11.4
24/08/2018,38.8,3.73,4.1,26.1,14,3.9,40.1,23.5,8.4,11.3
24/09/2018,34.3,3.85,3.8,28,14.1,3.6,43.5,23.2,8.9,12.55
24/10/2018,29.3,3.39,4.5,23.2,13.8,3.5,45.1,21.05,7.8,12.6
24/12/2018,29,3.22,4.4,20.35,13.85,3.5,43.5,20.45,7.3,12.15
25/01/2018,41.8,06.02,3.4,26.75,15.45,4.3,89,29.7,12.2,15.4
25/05/2018,40,3.48,4.2,26.15,14.7,3.8,49.8,28.2,8.9,11.65
25/06/2018,39.3,3.53,4.2,26.35,14.5,4.1,44,28.2,8.7,12.15
25/07/2018,34,3.78,4.3,22.8,14.1,4,38.5,22,7.9,11.2
25/09/2018,34,3.92,3.8,27.8,14.05,3.7,45.1,22.9,8.8,12.65
25/10/2018,28.9,3.29,4.5,23,13.75,3.3,44.5,21,7.7,12.55
25/12/2018,28.8,3.12,4.4,19.7,13.9,3.5,43,19.7,7.2,11.95
26/01/2018,42.1,5.99,3.4,27.3,15.65,4.4,87.4,31.5,12.4,15.7
26/02/2018,45.3,5.6,3.4,30.7,15.35,4.4,83,32.55,13,16.05
26/03/2018,47.3,5.21,3.9,35.8,14.1,4.1,77.5,35.8,13.3,15.65
26/04/2018,40.6,4.31,3.9,28.25,14.55,4,74,28.5,10.8,13.35
26/06/2018,38.7,3.5,4.2,26,14.35,4.1,44,27.9,8.6,12
26/07/2018,34.8,3.82,4.3,23,14.15,4,37.5,22.5,8,11.25
26/09/2018,33.9,3.85,3.7,27.65,14.1,3.8,48.9,23,8.8,12.7
26/10/2018,28.3,3.28,4.5,22.5,13.75,3.6,44.6,21.05,7.6,12.3
26/11/2018,29.1,3.3,4.1,22.5,13.4,3.6,45.3,20.8,7.3,12.3
26/12/2018,28.7,3.32,4.4,19.3,13.9,3.5,43,19.6,7.2,11.95
27/02/2018,46.4,5.62,3.4,32.1,15.7,4.2,83.2,32.8,13.1,16.15
27/03/2018,47.5,5.31,3.9,35.8,14,4.1,77.4,35.8,13.2,15.5
27/04/2018,42.4,4.36,3.9,29.3,15.1,4.1,72,29.9,11.4,13.85
27/06/2018,37.5,3.49,4.6,25,14.45,4.1,44,27.3,8.5,11.8
27/07/2018,35.6,3.83,4.5,23.4,14,4,36.5,23,8.1,11.2
27/08/2018,38.8,3.69,4.1,27.2,14,3.9,40,23.9,8.5,11.4
27/09/2018,33.9,3.84,3.7,27.6,14,3.7,50.5,23,9,12.65
27/11/2018,28.8,3.3,4.1,22.3,13.5,3.6,45.4,20.65,7.3,12.15
27/12/2018,29.4,3.43,4.4,19.35,14.25,3.5,47,19.7,7.2,12
28/02/2018,47,5.63,3.4,33.6,15.5,4.4,83.3,34.4,13.1,16.1
28/03/2018,46.9,5.25,3.9,35.2,13.9,4.1,77,35.4,13,15.35
28/05/2018,36.2,3.24,4.2,24.35,14.5,3.7,48.8,26.3,8.2,10.85
28/06/2018,36.1,3.45,4.2,24.3,14.4,4.1,43.4,26.5,8.3,11.55
28/08/2018,38.9,3.71,4,27.25,14.05,4,39.5,23.9,8.7,11.5
28/09/2018,34.1,3.96,3.7,27.55,14.15,3.7,55.5,23.1,9.1,13.5
28/11/2018,29.4,3.32,4.1,22.75,13.55,3.6,45.2,20.85,7.4,12.25
28/12/2018,29.6,3.42,4.4,19.3,14.05,3.5,44,19.45,7.2,11.95
29/01/2018,42,6,3.4,28.3,16.1,4.1,87.5,33.1,13.3,16.75
29/03/2018,46.6,5.2,3.9,35,14,4,77,35.2,12.9,15.25
29/05/2018,39.3,3.28,4.2,26.05,14.5,3.7,45,28.1,9,11.6
29/06/2018,35.6,3.46,4.2,24.25,14.5,4,43.2,26.2,8.2,11.55
29/08/2018,39.3,3.69,4,27,13.95,4,41,23.75,8.7,11.4
29/10/2018,28,3.28,4.5,22.1,13.7,3.5,45,21.25,7.5,12
29/11/2018,29.5,3.33,4.1,22.85,13.55,3.6,48.9,20.9,7.3,12.15
30/01/2018,41.6,6.42,3.4,28.05,16.2,4.2,87.5,32.8,13.6,17.1
30/03/2018,46.7,5.22,3.9,34.6,14,3.9,77,34.7,12.9,15.5
30/05/2018,38.4,3.15,4.2,25.65,14.35,3.8,42.1,27.55,8.9,11.5
30/07/2018,36.1,3.95,4.5,23.85,14.1,4.1,36.5,23.5,8.3,11.5
30/08/2018,39.7,3.73,4,27.6,14,4,40,24.1,8.6,11.5
30/10/2018,28.5,3.27,4.5,22.2,13.7,3.3,46.1,21.35,7.5,11.95
30/11/2018,29.8,3.34,4.1,23,13.6,3.6,45.5,21.55,7.5,12.15
31/01/2018,41.7,6.3,3.4,27.2,15.5,4.2,88.5,31.9,13,16.25
31/05/2018,40,3.25,4.2,27.1,14.45,3.6,46.3,29.1,9.3,11.75
31/07/2018,35.6,3.88,4.5,23.6,14.05,4.2,36.5,23.45,8.1,11.45
31/08/2018,39.1,3.73,3.6,27.15,14.05,4,40.2,23.7,8.5,11.35
31/10/2018,30.3,3.33,4.5,23.4,13.7,3.4,49.9,21.9,7.7,12.5
1/2/2019,29.5,3.47,4,20.1,17.85,3,46,21.85,7.2,12.4
1/3/2019,30,3.5,4,20.8,17.3,3.1,47,21.8,7.6,12.65
1/4/2019,30.3,04.02,3.6,22.25,17.2,3.2,49,22.4,7.7,12.4
1/7/2019,29.2,4,3.8,20.85,18.8,3.6,47,21.15,6.8,11.55
1/8/2019,22.5,4.25,3.8,20.4,17.7,3.6,44.7,22,6.6,10.5
1/10/2019,23.7,4.5,3.5,21.3,16.65,3.5,45,23.05,6.6,10.5
1/11/2019,24.2,4.21,3.3,22.3,16.5,3.5,46.4,22.95,6.6,10.9
2/1/2019,29.2,3.38,4.4,19,14,3.5,44,19.35,7.2,11.6
2/4/2019,30.3,4,3.6,22,16.8,3.2,48.5,22.45,7.6,12.2
2/5/2019,29.7,3.8,3.8,21,17.25,3.3,47.8,21.9,7.5,11.9
2/7/2019,28.9,04.04,3.8,20.8,18.7,3.6,46.5,21.15,6.7,11.45
2/8/2019,22.3,4.14,3.8,20.35,17.75,3.5,44.3,21.95,6.6,10.6
2/10/2019,23.6,4.43,3.5,21,16.6,3.5,45.2,23,6.5,10.4
2/12/2019,22.6,3.7,3.1,19.8,16.65,3.4,45.1,21.4,5.9,10
3/1/2019,28.1,3.35,4.4,18.1,13.95,3.4,45.5,18.5,7,11.1
3/4/2019,30.1,3.9,3.6,21.8,17.4,3.2,50,22.5,7.6,12.25
3/5/2019,30,3.79,3.8,20.9,17.4,3.5,51,22.1,7.4,12.35
3/6/2019,28.7,3.57,3.8,19.9,18.6,3.5,42.7,20.35,7,11.6
3/7/2019,28.8,4,3.8,21.05,18.3,3.6,46.5,21,6.7,11.35
3/9/2019,22.1,4.79,3.8,19.95,16.9,3.5,44.5,22.8,6.2,10.2
3/10/2019,23.6,4.39,3.5,21,16.8,3.5,46.2,22.95,6.6,10.5
3/12/2019,22.6,3.64,3.1,19.6,16.9,3.4,47,21.55,6,9.75
4/1/2019,28.3,3.3,4.4,18.35,14.05,3.4,44.1,18.6,7,11.15
4/3/2019,30.4,3.49,4,21.2,17.8,3.1,46,22.15,7.6,12.75
4/4/2019,30.2,3.95,3.6,22,17.45,3.2,50,22.65,7.6,12.3
4/6/2019,28.6,3.54,3.8,20,18.4,3.6,42.7,20.35,7,11.6
4/7/2019,29.2,4.1,3.8,21.15,18.65,3.5,46.5,21.15,6.8,11.45
4/9/2019,22,4.93,3.8,20,16.85,3.5,44.5,23,6.3,10.15
4/10/2019,23.6,4.38,3.5,20.6,16.9,3.5,47.1,22.65,6.5,10.4
4/11/2019,24.6,4.22,3.3,22.45,16.5,3.5,46.4,23.3,6.7,10.9
4/12/2019,23.1,3.55,3.1,20.45,16.8,3.4,48.3,22.2,6.1,10.1
5/3/2019,30.3,3.53,4,21.25,17.35,3.1,47,22.15,7.5,12.7
5/4/2019,30.2,3.94,3.6,21.9,17.5,3.5,49.1,22.15,7.5,12.25
5/6/2019,28.9,3.59,3.8,20.1,17.75,3.6,43.2,20.25,7,11.65
5/7/2019,29.2,4.11,3.8,21.15,18.35,3.5,46.5,21.3,6.8,11.4
5/8/2019,22,4.19,3.8,20.35,17.8,3.5,44.3,21.8,6.5,10.45
5/9/2019,22,4.91,3.8,19.95,16.7,3.4,45.1,22.6,6.2,10.15
5/11/2019,24.6,4.2,3.3,22.4,17.4,3.4,47.5,23.25,6.7,10.95
5/12/2019,23,3.58,3.1,20.1,16.8,3.4,48.3,21.85,6.1,10.05
6/3/2019,30.3,3.56,4,21.3,17.4,3.1,46,22.15,7.6,12.65
6/5/2019,29.4,3.69,3.8,20.45,17.2,3.3,47.6,21.5,7.3,12.05
6/6/2019,28.5,3.59,3.8,20.3,18.35,3.6,46.3,20.2,7,11.55
6/8/2019,21.7,4.1,3.8,20.2,17.95,3.4,44.3,21.35,6.4,10.45
6/9/2019,21.9,4.9,3.8,19.9,16.9,3.4,45.1,22.6,6.2,10.15
6/11/2019,24.6,4.2,3.3,22.3,17.4,3.4,46.1,23.55,6.7,11
6/12/2019,23,3.57,3.1,20.3,16.95,3.4,48.4,21.85,6.1,10
7/1/2019,28.7,3.4,4.4,18.15,14,3.3,44.1,18.95,7.2,11.5
7/3/2019,30.5,3.64,4,21.5,17.1,3.2,47,22.2,7.9,12.8
7/5/2019,29.5,3.61,3.8,20.4,17.1,3.3,47.6,21.45,7.3,12.1
7/6/2019,28.7,3.61,3.8,20.45,18.4,3.6,46,20.55,7.1,11.75
7/8/2019,21.6,4.2,3.8,20.2,17.5,3.4,44.3,21.3,6.4,10.4
7/10/2019,23.2,4.39,3.5,20.55,16.9,3.5,47,22.4,6.5,10.5
7/11/2019,24.6,4.13,3.3,22.25,18.4,3.4,46.1,23.5,6.8,10.9
8/1/2019,28.5,3.4,4.4,17.9,14,3.2,44.1,18.85,7,11.35
8/3/2019,30.3,3.58,4,21.2,17.35,3.1,47,21.85,7.8,12.6
8/4/2019,30.8,3.95,3.6,22.3,17.6,3.6,51,22.35,7.7,12.25
8/5/2019,29.5,3.67,3.8,20.45,17.3,3.4,47.7,21.3,7.4,12.15
8/7/2019,29,4.11,3.8,20.9,18.4,3.5,46,21.1,6.7,11.4
8/8/2019,22,4.19,3.8,20.45,17.6,3.4,44,21.6,6.4,10.45
8/10/2019,23.3,4.35,3.5,20.75,16.8,3.4,48,22.7,6.5,11
8/11/2019,24.8,4.13,3.3,22.3,18.4,3.4,47.5,23.4,6.8,10.85
9/1/2019,29,3.35,4.4,18.35,14.6,3.3,44.1,19.35,7.2,11.4
9/4/2019,30.5,3.95,3.6,22.15,17.55,3.7,49,22.25,7.5,12.25
9/5/2019,29.1,3.56,3.8,20.1,18.2,3.4,47.7,21,7.4,11.9
9/7/2019,29.8,4.14,3.8,20.95,18.5,3.6,46,21.2,6.7,11.35
9/8/2019,21.9,4.19,3.8,20.5,17.7,3.6,44,21.45,6.4,10.35
